-0.033637,-0.021156,0.802670,0.000000,-0.000000,0.382395,0.923999,-0.200001,0.000002,-0.000000,0.420005,-0.223062,-0.000001,-0.191477,-0.000002,0.000000,0.420001,-0.229015,0.000001,0.000001,0.000001,0.000002,0.326463,0.180001,-0.000004,0.870004,0.000002,-0.000002,0.000002,0.326979,-0.180005,0.000006,0.870001,-0.000003,-0.000001,-0.000000
-0.033717,-0.021176,0.802761,0.001146,-0.000943,0.382393,0.923999,-0.203547,0.004434,-0.000278,0.433656,-0.228086,-0.003459,-0.191822,-0.005106,0.000635,0.422626,-0.229144,0.003818,0.001507,0.002277,0.005923,0.327413,0.182911,-0.010495,0.880954,0.004399,-0.004278,0.004428,0.327908,-0.193985,0.015091,0.872335,-0.006664,-0.003506,-0.000998
-0.033451,-0.021109,0.802457,0.002293,-0.001886,0.382384,0.923999,-0.207094,0.008868,-0.000557,0.447312,-0.232837,-0.006723,-0.190677,-0.010212,0.001270,0.425253,-0.230266,0.007634,0.003014,0.004554,0.011846,0.324253,0.185822,-0.020991,0.891909,0.008798,-0.008556,0.008857,0.324817,-0.207971,0.030184,0.874670,-0.013329,-0.007013,-0.001996
-0.032733,-0.020929,0.801636,0.003439,-0.002829,0.382365,0.924000,-0.210642,0.013304,-0.000835,0.460974,-0.237281,-0.009784,-0.187588,-0.015319,0.001906,0.427880,-0.232686,0.011454,0.004521,0.006832,0.017771,0.315721,0.188733,-0.031490,0.902868,0.013199,-0.012835,0.013287,0.316472,-0.221961,0.045281,0.877006,-0.019996,-0.010521,-0.002994
-0.031722,-0.020674,0.800478,0.004586,-0.003773,0.382340,0.924003,-0.214191,0.017739,-0.001114,0.474634,-0.241422,-0.012636,-0.183233,-0.020426,0.002541,0.430508,-0.235948,0.015278,0.006028,0.009109,0.023695,0.303695,0.191645,-0.041989,0.913825,0.017600,-0.017114,0.017717,0.304710,-0.235950,0.060377,0.879342,-0.026662,-0.014029,-0.003992
-0.030651,-0.020405,0.799253,0.005733,-0.004716,0.382313,0.924003,-0.217738,0.022174,-0.001392,0.488291,-0.245283,-0.015270,-0.178624,-0.025533,0.003177,0.433134,-0.239381,0.019106,0.007535,0.011386,0.029618,0.290966,0.194556,-0.052485,0.924781,0.021999,-0.021392,0.022146,0.292260,-0.249936,0.075470,0.881677,-0.033327,-0.017535,-0.004990
-0.029643,-0.020152,0.798099,0.006879,-0.005659,0.382285,0.924001,-0.221285,0.026608,-0.001670,0.501948,-0.248876,-0.017681,-0.174284,-0.030639,0.003812,0.435761,-0.242634,0.022935,0.009042,0.013663,0.035541,0.278979,0.197467,-0.062981,0.935736,0.026399,-0.025670,0.026574,0.280536,-0.263922,0.090563,0.884012,-0.039991,-0.021042,-0.005988
-0.028682,-0.019910,0.796998,0.008025,-0.006602,0.382258,0.923997,-0.224833,0.031042,-0.001949,0.515606,-0.252186,-0.019859,-0.170146,-0.035745,0.004447,0.438388,-0.245753,0.026767,0.010549,0.015941,0.041465,0.267551,0.200378,-0.073478,0.946692,0.030798,-0.029948,0.031003,0.269358,-0.277909,0.105656,0.886348,-0.046657,-0.024549,-0.006985
-0.027713,-0.019666,0.795889,0.009172,-0.007545,0.382230,0.923991,-0.228380,0.035477,-0.002227,0.529264,-0.255196,-0.021800,-0.165975,-0.040852,0.005082,0.441014,-0.248894,0.030601,0.012056,0.018218,0.047389,0.256031,0.203289,-0.083975,0.957648,0.035198,-0.034227,0.035433,0.258091,-0.291897,0.120750,0.888683,-0.053322,-0.028056,-0.007983
-0.026719,-0.019417,0.794752,0.010318,-0.008488,0.382200,0.923983,-0.231928,0.039912,-0.002506,0.542922,-0.257894,-0.023497,-0.161696,-0.045958,0.005718,0.443641,-0.252107,0.034439,0.013563,0.020495,0.053312,0.244216,0.206200,-0.094473,0.968604,0.039598,-0.038505,0.039862,0.246534,-0.305884,0.135845,0.891018,-0.059987,-0.031563,-0.008981
-0.025718,-0.019165,0.793606,0.011465,-0.009431,0.382170,0.923973,-0.235475,0.044347,-0.002784,0.556580,-0.260272,-0.024943,-0.157386,-0.051065,0.006353,0.446268,-0.255340,0.038281,0.015071,0.022772,0.059236,0.232313,0.209111,-0.104969,0.979560,0.043998,-0.042784,0.044291,0.234892,-0.319871,0.150938,0.893354,-0.066653,-0.035071,-0.009979
-0.024725,-0.018915,0.792470,0.012611,-0.010374,0.382139,0.923961,-0.239023,0.048781,-0.003062,0.570238,-0.262325,-0.026132,-0.153112,-0.056171,0.006988,0.448895,-0.258550,0.042125,0.016578,0.025050,0.065160,0.220507,0.212022,-0.115466,0.990516,0.048398,-0.047062,0.048720,0.223345,-0.333858,0.166032,0.895689,-0.073318,-0.038577,-0.010977
-0.023739,-0.018667,0.791341,0.013757,-0.011317,0.382107,0.923946,-0.242570,0.053216,-0.003341,0.583896,-0.264044,-0.027057,-0.148868,-0.061278,0.007624,0.451522,-0.261738,0.045973,0.018085,0.027327,0.071083,0.208787,0.214934,-0.125963,1.001472,0.052797,-0.051340,0.053149,0.211882,-0.347845,0.181126,0.898024,-0.079983,-0.042084,-0.011975
-0.022753,-0.018419,0.790212,0.014904,-0.012261,0.382074,0.923930,-0.246118,0.057651,-0.003619,0.597554,-0.265419,-0.027713,-0.144622,-0.066384,0.008259,0.454149,-0.264928,0.049823,0.019592,0.029604,0.077007,0.197060,0.217845,-0.136460,1.012428,0.057197,-0.055619,0.057578,0.200412,-0.361832,0.196220,0.900360,-0.086648,-0.045591,-0.012973
-0.021762,-0.018170,0.789079,0.016050,-0.013204,0.382041,0.923912,-0.249665,0.062085,-0.003898,0.611212,-0.266443,-0.028093,-0.140360,-0.071491,0.008894,0.456775,-0.268129,0.053677,0.021099,0.031881,0.082930,0.185290,0.220756,-0.146957,1.023384,0.061597,-0.059897,0.062007,0.188900,-0.375819,0.211313,0.902695,-0.093314,-0.049099,-0.013971
-0.020771,-0.017921,0.787945,0.017196,-0.014146,0.382006,0.923891,-0.253214,0.066520,-0.004176,0.624871,-0.267107,-0.028193,-0.136092,-0.076597,0.009529,0.459402,-0.271332,0.057534,0.022606,0.034159,0.088854,0.173504,0.223667,-0.157454,1.034340,0.065997,-0.064176,0.066436,0.177372,-0.389806,0.226407,0.905031,-0.099979,-0.052606,-0.014969
-0.019781,-0.017672,0.786811,0.018342,-0.015089,0.381971,0.923869,-0.256761,0.070955,-0.004454,0.638529,-0.267406,-0.028006,-0.131829,-0.081704,0.010164,0.462029,-0.274533,0.061395,0.024113,0.036436,0.094778,0.161730,0.226578,-0.167951,1.045296,0.070397,-0.068454,0.070865,0.165856,-0.403794,0.241501,0.907366,-0.106644,-0.056113,-0.015967
-0.018792,-0.017423,0.785679,0.019489,-0.016032,0.381935,0.923845,-0.260308,0.075389,-0.004733,0.652187,-0.267333,-0.027526,-0.127570,-0.086810,0.010800,0.464656,-0.277729,0.065259,0.025620,0.038713,0.100701,0.149970,0.229489,-0.178448,1.056253,0.074796,-0.072732,0.075294,0.154353,-0.417781,0.256596,0.909701,-0.113310,-0.059619,-0.016965
-0.017803,-0.017174,0.784547,0.020635,-0.016975,0.381898,0.923818,-0.263854,0.079824,-0.005012,0.665843,-0.266882,-0.026750,-0.123312,-0.091916,0.011437,0.467282,-0.280924,0.069127,0.027126,0.040989,0.106625,0.138209,0.232400,-0.188945,1.067208,0.079196,-0.077009,0.079723,0.142852,-0.431767,0.271689,0.912036,-0.119975,-0.063126,-0.017963
-0.016813,-0.016926,0.783414,0.021781,-0.017918,0.381860,0.923790,-0.267402,0.084259,-0.005290,0.679501,-0.266044,-0.025671,-0.119052,-0.097022,0.012072,0.469909,-0.284121,0.072998,0.028633,0.043267,0.112548,0.126444,0.235311,-0.199441,1.078163,0.083596,-0.081289,0.084153,0.131344,-0.445753,0.286782,0.914372,-0.126640,-0.066634,-0.018961
-0.015822,-0.016677,0.782281,0.022927,-0.018861,0.381822,0.923759,-0.270954,0.088693,-0.005567,0.693161,-0.264815,-0.024285,-0.114791,-0.102129,0.012704,0.472537,-0.287319,0.076872,0.030142,0.045546,0.118471,0.114675,0.238223,-0.209938,1.089119,0.087996,-0.085570,0.088581,0.119831,-0.459741,0.301875,0.916709,-0.133305,-0.070143,-0.019959
-0.014832,-0.016429,0.781148,0.024073,-0.019803,0.381783,0.923726,-0.274504,0.093128,-0.005844,0.706823,-0.263190,-0.022587,-0.110529,-0.107237,0.013336,0.475165,-0.290515,0.080750,0.031650,0.047824,0.124396,0.102906,0.241134,-0.220437,1.100078,0.092396,-0.089849,0.093010,0.108320,-0.473731,0.316971,0.919044,-0.139971,-0.073650,-0.020957
-0.013843,-0.016179,0.780016,0.025219,-0.020746,0.381742,0.923692,-0.278044,0.097563,-0.006125,0.720479,-0.261167,-0.020572,-0.106267,-0.112344,0.013977,0.477791,-0.293708,0.084633,0.033156,0.050098,0.130320,0.091139,0.244045,-0.230934,1.111036,0.096796,-0.094122,0.097439,0.096812,-0.487720,0.332068,0.921376,-0.146637,-0.077153,-0.021954
-0.012855,-0.015929,0.778884,0.026365,-0.021689,0.381699,0.923656,-0.281580,0.101998,-0.006407,0.734128,-0.258743,-0.018237,-0.102007,-0.117448,0.014623,0.480414,-0.296897,0.088521,0.034658,0.052371,0.136244,0.079375,0.246955,-0.241429,1.121988,0.101194,-0.098394,0.101870,0.085310,-0.501701,0.347160,0.923709,-0.153301,-0.080656,-0.022951
-0.011865,-0.015680,0.777751,0.027510,-0.022633,0.381657,0.923617,-0.285131,0.106431,-0.006684,0.747781,-0.255907,-0.015577,-0.097751,-0.122552,0.015258,0.483039,-0.300088,0.092409,0.036164,0.054651,0.142165,0.067612,0.249867,-0.251922,1.132935,0.105593,-0.102678,0.106299,0.073805,-0.515680,0.362246,0.926050,-0.159964,-0.084168,-0.023950
-0.010872,-0.015435,0.776617,0.028655,-0.023574,0.381619,0.923575,-0.288707,0.110864,-0.006953,0.761453,-0.252648,-0.012587,-0.093495,-0.127661,0.015870,0.485672,-0.303288,0.096298,0.037680,0.056941,0.148086,0.055848,0.252779,-0.262420,1.143893,0.109995,-0.106975,0.110725,0.062289,-0.529671,0.377335,0.928395,-0.166630,-0.087687,-0.024950
-0.009879,-0.015190,0.775483,0.029802,-0.024514,0.381578,0.923531,-0.292274,0.115301,-0.007226,0.775137,-0.248965,-0.009263,-0.089229,-0.132775,0.016483,0.488309,-0.306489,0.100194,0.039198,0.059224,0.154013,0.044075,0.255691,-0.272927,1.154869,0.114399,-0.111259,0.115151,0.050767,-0.543680,0.392442,0.930728,-0.173300,-0.091197,-0.025949
-0.008895,-0.014935,0.774352,0.030950,-0.025457,0.381528,0.923488,-0.295782,0.119740,-0.007519,0.788789,-0.244878,-0.005601,-0.084953,-0.137884,0.017146,0.490933,-0.309670,0.104103,0.040698,0.061479,0.159944,0.032299,0.258601,-0.283430,1.165840,0.118797,-0.115504,0.119584,0.039259,-0.557679,0.407560,0.933041,-0.179968,-0.094680,-0.026943
-0.007916,-0.014674,0.773222,0.032096,-0.026405,0.381470,0.923447,-0.299247,0.124176,-0.007824,0.802385,-0.240405,-0.001604,-0.080689,-0.142975,0.017856,0.493534,-0.312828,0.108020,0.042173,0.063723,0.165868,0.020535,0.261507,-0.293912,1.176769,0.123189,-0.119736,0.124022,0.027781,-0.571631,0.422647,0.935359,-0.186626,-0.098159,-0.027936
-0.006926,-0.014426,0.772091,0.033235,-0.027352,0.381423,0.923398,-0.302801,0.128601,-0.008096,0.815997,-0.235509,0.002729,-0.076458,-0.148062,0.018506,0.496142,-0.316001,0.111923,0.043665,0.066016,0.171777,0.008793,0.264418,-0.304381,1.187665,0.127582,-0.124042,0.128454,0.016300,-0.585559,0.437684,0.937726,-0.193279,-0.101688,-0.028936
-0.005912,-0.014203,0.770952,0.034374,-0.028286,0.381404,0.923336,-0.306531,0.133024,-0.008311,0.829742,-0.230109,0.007409,-0.072234,-0.153182,0.018994,0.498807,-0.319238,0.115806,0.045226,0.068378,0.177684,-0.002955,0.267339,-0.314884,1.198621,0.131994,-0.128447,0.132865,0.004755,-0.599565,0.452736,0.940129,-0.199948,-0.105278,-0.029949
-0.004901,-0.013979,0.769811,0.035528,-0.029211,0.381384,0.923272,-0.310242,0.137468,-0.008542,0.843583,-0.224190,0.012464,-0.067946,-0.158344,0.019455,0.501510,-0.322499,0.119709,0.046817,0.070706,0.183625,-0.014755,0.270259,-0.325445,1.209706,0.136420,-0.132787,0.137271,-0.006849,-0.613695,0.467911,0.942462,-0.206643,-0.108818,-0.030954
-0.003941,-0.013698,0.768683,0.036694,-0.030153,0.381302,0.923230,-0.313557,0.141936,-0.008909,0.857233,-0.216802,0.018820,-0.063580,-0.163474,0.020237,0.504129,-0.325647,0.123682,0.048290,0.072849,0.189599,-0.026594,0.273159,-0.335993,1.220787,0.140817,-0.136856,0.141717,-0.018371,-0.627782,0.483174,0.944650,-0.213328,-0.112180,-0.031929
-0.003027,-0.013366,0.767573,0.037841,-0.031132,0.381161,0.923209,-0.316528,0.146385,-0.009376,0.870490,-0.216543,0.019494,-0.059278,-0.168485,0.021389,0.506586,-0.328631,0.127689,0.049584,0.074889,0.195536,-0.038359,0.276039,-0.346401,1.231589,0.145161,-0.140797,0.146210,-0.029688,-0.641559,0.498259,0.946847,-0.219950,-0.115474,-0.032888
-0.002046,-0.013104,0.766451,0.038945,-0.032110,0.381094,0.923157,-0.320015,0.150760,-0.009647,0.883777,-0.216288,0.020153,-0.055200,-0.173451,0.022210,0.509063,-0.331693,0.131591,0.050958,0.077223,0.201364,-0.049967,0.278947,-0.356706,1.242126,0.149510,-0.145197,0.150666,-0.040981,-0.655128,0.512980,0.949365,-0.226530,-0.119085,-0.033898
-0.000903,-0.013020,0.765281,0.040047,-0.033010,0.381221,0.923026,-0.324741,0.155110,-0.009515,0.897940,-0.215706,0.020628,-0.051198,-0.178634,0.021920,0.511910,-0.335178,0.135335,0.052792,0.080064,0.207171,-0.061588,0.281926,-0.367219,1.253010,0.153983,-0.150318,0.154986,-0.052697,-0.669166,0.527739,0.952174,-0.233208,-0.123152,-0.034991
0.000253,-0.012956,0.764088,0.041243,-0.033837,0.381375,0.922880,-0.329550,0.159597,-0.009422,0.912896,-0.214796,0.020960,-0.046784,-0.184129,0.021276,0.515076,-0.338905,0.139167,0.054900,0.082762,0.213197,-0.073573,0.284915,-0.378164,1.264815,0.158569,-0.155147,0.159260,-0.064880,-0.684117,0.543332,0.954572,-0.240078,-0.126975,-0.036056
0.001065,-0.012524,0.762977,0.042513,-0.034745,0.381128,0.922891,-0.331732,0.164277,-0.010253,0.926722,-0.214282,0.021548,-0.041875,-0.189364,0.022716,0.517759,-0.341942,0.143369,0.056260,0.084207,0.219458,-0.085893,0.287701,-0.388968,1.276772,0.162992,-0.158108,0.163788,-0.076594,-0.698937,0.559657,0.955930,-0.246919,-0.129562,-0.036910
0.001494,-0.011717,0.762015,0.043539,-0.035805,0.380433,0.923089,-0.331109,0.168771,-0.011883,0.937519,-0.214911,0.022696,-0.037824,-0.193151,0.026909,0.519248,-0.343641,0.147346,0.056265,0.084708,0.225254,-0.097548,0.289972,-0.398000,1.286690,0.166938,-0.159816,0.168604,-0.086629,-0.711388,0.574610,0.957134,-0.253197,-0.131416,-0.037607
0.002333,-0.011547,0.761094,0.043777,-0.036527,0.380320,0.923096,-0.333852,0.172221,-0.011819,0.946951,-0.215873,0.023770,-0.037186,-0.194538,0.028418,0.520375,-0.345072,0.148965,0.056690,0.087187,0.229216,-0.106650,0.291368,-0.403364,1.293196,0.170434,-0.164550,0.172696,-0.095193,-0.720606,0.585144,0.960610,-0.258439,-0.135304,-0.038591
0.004830,-0.013684,0.760041,0.042873,-0.035799,0.382553,0.922244,-0.349035,0.173644,-0.006009,0.959891,-0.214519,0.023184,-0.041442,-0.193704,0.016964,0.522984,-0.348429,0.145465,0.061694,0.095054,0.230178,-0.111020,0.291666,-0.404274,1.297583,0.173709,-0.176855,0.173801,-0.104215,-0.728965,0.590061,0.967754,-0.262500,-0.143785,-0.040282
0.009580,-0.018997,0.758965,0.041015,-0.032626,0.388214,0.920078,-0.378790,0.172308,0.008574,0.977025,-0.208856,0.019814,-0.048447,-0.191876,-0.014357,0.526114,-0.353985,0.135764,0.074703,0.108168,0.228174,-0.108540,0.291446,-0.401944,1.301275,0.176463,-0.195930,0.169287,-0.115133,-0.739867,0.591369,0.976510,-0.265386,-0.155668,-0.042389
0.016016,-0.026482,0.758385,0.038736,-0.026986,0.396790,0.916695,-0.413518,0.167745,0.032453,0.987132,-0.200381,0.014293,-0.052671,-0.190186,-0.062325,0.522666,-0.357923,0.122161,0.095173,0.121965,0.224417,-0.097271,0.292754,-0.399152,1.300685,0.177583,-0.215237,0.157523,-0.126823,-0.753492,0.592367,0.982814,-0.267098,-0.166362,-0.043805
0.023251,-0.033845,0.758825,0.036369,-0.019639,0.406868,0.912551,-0.439696,0.159584,0.064310,0.970166,-0.193013,0.008064,-0.048856,-0.188497,-0.116395,0.502471,-0.354693,0.109029,0.118942,0.131466,0.220060,-0.076140,0.298272,-0.398283,1.287207,0.175993,-0.228670,0.138781,-0.136574,-0.766146,0.594744,0.984562,-0.267772,-0.172470,-0.043397
0.031188,-0.039148,0.760263,0.033895,-0.011179,0.417450,0.907999,-0.451734,0.147682,0.101655,0.911975,-0.188302,0.001012,-0.035799,-0.185404,-0.167335,0.461080,-0.342557,0.099093,0.141650,0.135422,0.215160,-0.046066,0.308855,-0.398774,1.255077,0.171576,-0.235595,0.115588,-0.142751,-0.774222,0.597849,0.983014,-0.267652,-0.174867,-0.040890
0.040474,-0.041788,0.762069,0.031319,-0.001762,0.428281,0.903101,-0.454127,0.132602,0.140432,0.816809,-0.182242,-0.009017,-0.016562,-0.179529,-0.211770,0.405300,-0.326225,0.091742,0.161305,0.135900,0.209203,-0.010292,0.322105,-0.396313,1.208459,0.164816,-0.239195,0.092478,-0.145831,-0.777613,0.600151,0.980226,-0.266799,-0.176639,-0.036986
0.051487,-0.042137,0.763517,0.028921,0.008182,0.439228,0.897873,-0.453452,0.115687,0.175554,0.704442,-0.171971,-0.025483,0.004793,-0.170943,-0.250052,0.348742,-0.313227,0.085116,0.177868,0.134791,0.202460,0.026661,0.334050,-0.385672,1.158581,0.155844,-0.241986,0.074343,-0.147152,-0.778698,0.600661,0.976427,-0.265277,-0.179327,-0.032692
0.063677,-0.040732,0.764231,0.027017,0.017511,0.449815,0.892541,-0.451801,0.098440,0.203273,0.596013,-0.138500,-0.038322,0.026230,-0.161250,-0.282777,0.302121,-0.308261,0.078545,0.191355,0.131999,0.196212,0.060697,0.342279,-0.365498,1.114356,0.144770,-0.244344,0.063637,-0.147210,-0.778964,0.599199,0.970297,-0.263724,-0.182147,-0.028616
0.075912,-0.037927,0.764098,0.025680,0.024916,0.459384,0.887517,-0.448261,0.082108,0.222846,0.504660,-0.093636,-0.046168,0.047594,-0.152146,-0.309775,0.268637,-0.311651,0.072529,0.201012,0.126815,0.191482,0.089470,0.347416,-0.340269,1.077654,0.133186,-0.245987,0.058777,-0.145095,-0.777511,0.596067,0.960835,-0.262981,-0.183958,-0.024857
0.087193,-0.033916,0.763016,0.024718,0.029704,0.467462,0.883168,-0.443104,0.068033,0.235506,0.437157,-0.053533,-0.048156,0.068635,-0.143974,-0.330599,0.247063,-0.321811,0.067378,0.206234,0.119688,0.187903,0.112848,0.352260,-0.317045,1.046905,0.124374,-0.247066,0.055319,-0.139368,-0.772596,0.591714,0.948165,-0.262718,-0.184632,-0.021244
0.097007,-0.028662,0.761005,0.023772,0.032042,0.473902,0.879673,-0.437738,0.057696,0.242648,0.396875,-0.029237,-0.044729,0.088448,-0.136011,-0.344971,0.235717,-0.336962,0.063082,0.207519,0.111772,0.183996,0.132279,0.359865,-0.300317,1.022027,0.121214,-0.247793,0.048937,-0.129509,-0.763697,0.586479,0.932841,-0.261068,-0.184343,-0.017576
0.105302,-0.021883,0.758475,0.022468,0.032607,0.478784,0.877039,-0.431736,0.051753,0.245743,0.381313,-0.022612,-0.037578,0.106702,-0.128059,-0.353139,0.232702,-0.354722,0.060319,0.205962,0.103367,0.178366,0.149235,0.371665,-0.290046,1.004565,0.123942,-0.247872,0.038337,-0.116553,-0.751657,0.580454,0.915423,-0.256304,-0.182501,-0.014143
0.112323,-0.013392,0.756113,0.020687,0.031992,0.482282,0.875187,-0.422414,0.049335,0.246970,0.380974,-0.028251,-0.028049,0.124003,-0.121107,-0.356027,0.235642,-0.372402,0.060340,0.202085,0.093754,0.170623,0.163728,0.386498,-0.283676,0.995157,0.130116,-0.246717,0.026235,-0.102418,-0.737283,0.573443,0.897280,-0.248488,-0.178196,-0.012533
0.118411,-0.003390,0.754440,0.018699,0.030361,0.484535,0.874045,-0.407462,0.048705,0.248451,0.385061,-0.039439,-0.015832,0.140461,-0.116316,-0.354963,0.243797,-0.389136,0.063264,0.195661,0.082417,0.161416,0.174263,0.401326,-0.278864,0.993020,0.136485,-0.244097,0.017070,-0.088632,-0.720393,0.565001,0.881101,-0.238771,-0.171625,-0.015399
0.123839,0.007824,0.753547,0.016875,0.027719,0.485661,0.873545,-0.386652,0.048346,0.250776,0.387913,-0.054934,-0.003236,0.154891,-0.114151,-0.351374,0.259769,-0.405287,0.069049,0.186438,0.069675,0.151855,0.179099,0.413183,-0.274624,0.997508,0.141016,-0.240401,0.012953,-0.075425,-0.700220,0.554938,0.869596,-0.227706,-0.164487,-0.024359
0.128812,0.020359,0.753250,0.015406,0.024387,0.486029,0.873467,-0.360965,0.047091,0.252934,0.389484,-0.076805,0.006693,0.165917,-0.114992,-0.346175,0.288010,-0.417607,0.077407,0.174367,0.056191,0.142953,0.176978,0.420671,-0.271554,1.008894,0.143727,-0.236211,0.012142,-0.061764,-0.676507,0.544261,0.863887,-0.215540,-0.158712,-0.037883
0.133560,0.034673,0.753373,0.014593,0.021041,0.486502,0.873304,-0.331208,0.043219,0.253696,0.391529,-0.105978,0.013994,0.172347,-0.120017,-0.338112,0.332378,-0.415323,0.088003,0.159094,0.042275,0.135446,0.166238,0.423933,-0.271941,1.027517,0.145998,-0.231760,0.011977,-0.046386,-0.650209,0.535234,0.864154,-0.203993,-0.154858,-0.051813
0.138343,0.050908,0.753829,0.015415,0.018316,0.488055,0.872484,-0.297683,0.033694,0.252710,0.393912,-0.138379,0.021510,0.170844,-0.131065,-0.322814,0.396433,-0.384851,0.101573,0.139954,0.027361,0.129917,0.143546,0.423712,-0.278828,1.052800,0.149130,-0.226937,0.012720,-0.029166,-0.623171,0.529805,0.871760,-0.196103,-0.151816,-0.062118
0.143293,0.068288,0.754491,0.019367,0.016519,0.490860,0.870867,-0.260363,0.014959,0.250485,0.392662,-0.168151,0.030510,0.154367,-0.149912,-0.295812,0.485672,-0.316486,0.121640,0.116925,0.009836,0.127045,0.104356,0.420848,-0.293780,1.082922,0.153564,-0.221712,0.017762,-0.011691,-0.597070,0.527958,0.889574,-0.193571,-0.147960,-0.066987
0.148241,0.085103,0.755114,0.027319,0.015632,0.493943,0.868924,-0.219006,-0.014328,0.247730,0.380801,-0.189584,0.041231,0.115933,-0.177205,-0.258020,0.606078,-0.204555,0.151393,0.091084,-0.011835,0.127805,0.045759,0.416674,-0.315440,1.114504,0.159027,-0.216204,0.030398,0.003608,-0.572712,0.527812,0.919643,-0.195008,-0.142425,-0.066868
0.152852,0.099401,0.755483,0.038328,0.015374,0.496054,0.867309,-0.173489,-0.050427,0.244482,0.352715,-0.199086,0.052629,0.055151,-0.210374,-0.217177,0.755865,-0.135842,0.179869,0.063670,-0.036640,0.133057,-0.030112,0.413190,-0.340357,1.142783,0.164277,-0.210256,0.051271,0.015189,-0.550336,0.526999,0.960789,-0.197314,-0.135331,-0.063706
0.156984,0.110136,0.755596,0.049613,0.015075,0.496816,0.866305,-0.124399,-0.084861,0.239578,0.309450,-0.198287,0.062181,-0.020219,-0.242274,-0.182438,0.917421,-0.094035,0.201040,0.035078,-0.059777,0.142474,-0.115746,0.412084,-0.364674,1.163744,0.165969,-0.203329,0.078520,0.023621,-0.530209,0.523819,1.008498,-0.198529,-0.127237,-0.060236
0.160690,0.117944,0.755652,0.058055,0.013504,0.496807,0.865812,-0.073467,-0.109209,0.231446,0.260030,-0.193317,0.068164,-0.099841,-0.264302,-0.157813,1.061407,-0.068452,0.211755,0.005299,-0.075304,0.154163,-0.202809,0.413753,-0.385116,1.176401,0.158627,-0.195221,0.108858,0.031115,-0.512591,0.517647,1.056825,-0.199160,-0.118884,-0.058642
0.163792,0.124679,0.755853,0.062178,0.009270,0.496527,0.865742,-0.023610,-0.120591,0.220079,0.217027,-0.191132,0.071432,-0.176671,-0.273150,-0.141648,1.163563,-0.061289,0.210791,-0.024882,-0.080965,0.166295,-0.288087,0.418146,-0.399472,1.179859,0.137338,-0.187131,0.138557,0.039549,-0.497365,0.508482,1.100390,-0.200679,-0.111246,-0.058957
